time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0229,52.3367
0.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3367
1.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0229,52.3367
1.5,,,,,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.2755
2.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3367
2.5,,,,,-0.0042,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3214
3.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.2755
3.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3061
4.0,0.0000,0.0000,0.0000,1.0000,0.0006,-0.0022,0.0000,-0.0000,0.0000,0.0153,52.3367
4.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
5.5,0.0000,0.0000,0.0000,1.0000,0.0036,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.3367
7.0,0.0000,0.0000,0.0000,1.0000,-0.0004,0.0011,0.0000,-0.0000,-0.0229,0.0000,52.3367
7.5,0.0000,0.0000,0.0000,1.0000,0.0007,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.3827
8.0,0.0000,0.0000,0.0000,1.0000,0.0031,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3674
8.5,0.0000,0.0000,0.0000,1.0000,-0.0041,-0.0011,0.0000,-0.0000,0.0000,0.0153,52.3214
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3827
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3674
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3674
11.5,0.0000,0.0000,0.0000,1.0000,0.0010,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3521
12.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.2755
12.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3521
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3061
13.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
14.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3827
14.5,0.0000,0.0000,0.0000,1.0000,-0.0010,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3521
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3061
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3827
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
16.5,0.0000,0.0000,0.0000,1.0000,0.0012,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
17.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3061
17.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3061
18.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
18.5,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0000,0.0000,-0.0000,0.0076,0.0000,52.3367
19.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3367
19.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
20.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3367
20.5,0.0000,0.0000,0.0000,1.0000,0.0010,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3061
21.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,0.0000,-0.0000,0.0076,0.0000,52.3367
21.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
22.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3367
