time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7754
0.5,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7907
1.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
1.5,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.7294
2.0,,,,,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7448
2.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7601
3.0,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.7754
3.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7294
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7601
5.0,0.0000,0.0000,0.0000,1.0000,0.0009,0.0044,0.0000,-0.0000,0.0000,0.0000,50.7601
5.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7601
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,50.7601
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7601
7.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
7.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7601
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7294
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
