time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
0.5,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,0.0000
1.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
1.5,,,,,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,0.0000
2.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
2.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
3.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
3.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,0.0000
4.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
4.5,,,,,-0.0004,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.2296
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.2143
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1071
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1990
7.5,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
8.0,0.0000,0.0000,0.0000,1.0000,-0.0009,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2296
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2296
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0067,0.0000,-0.0000,0.0000,0.0000,52.1684
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
11.0,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0022,0.0000,-0.0000,0.0076,0.0000,52.1990
11.5,0.0000,0.0000,0.0000,1.0000,-0.0037,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1990
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0089,0.0000,-0.0000,0.0000,0.0000,52.2143
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0133,0.0000,-0.0000,0.0000,0.0000,52.1531
13.0,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.2143
13.5,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1531
14.0,0.0000,0.0000,0.0000,1.0000,-0.0003,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1990
15.0,0.0000,0.0000,0.0000,1.0000,-0.0003,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1990
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1990
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
16.5,0.0000,0.0000,0.0000,1.0000,0.0025,0.0000,0.0000,-0.0000,0.0229,-0.0153,52.1990
17.0,0.0000,0.0000,0.0000,1.0000,0.0007,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1837
17.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
18.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
18.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
19.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1990
19.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
20.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0044,0.0000,-0.0000,-0.0076,0.0000,52.1684
20.5,0.0000,0.0000,0.0000,1.0000,-0.0012,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
21.0,0.0000,0.0000,0.0000,1.0000,0.0010,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
21.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0089,0.0000,-0.0000,0.0000,0.0000,52.1684
22.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1990
22.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1990
23.0,0.0000,0.0000,0.0000,1.0000,-0.0008,-0.0033,0.0000,-0.0000,0.0000,-0.0076,52.1837
23.5,0.0000,0.0000,0.0000,1.0000,-0.0008,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
24.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
24.5,0.0000,0.0000,0.0000,1.0000,0.0012,0.0056,0.0000,-0.0000,0.0000,-0.0076,52.2143
25.0,0.0000,0.0000,0.0000,1.0000,0.0020,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1531
25.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
26.0,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1990
26.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0056,0.0000,-0.0000,0.0000,0.0000,52.1837
