time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,,,-0.0000,0.0000,-0.0002,0.0000,0.0000
0.5,,,,,0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0002,0.0000
1.0,,,,,0.0000,0.0001,-0.0000,0.0000,0.0002,0.0000,0.0000
1.5,,,,,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
2.0,,,,,-0.0001,-0.0003,-0.0000,0.0000,-0.0000,-0.0002,0.0000
2.5,,,,,-0.0000,0.0280,-0.0000,0.0000,0.0006,-0.0002,0.0000
3.0,,,,,-0.0000,0.0220,-0.0000,0.0000,-0.0004,0.0000,0.0000
3.5,0.0048,0.0004,0.0003,1.0000,0.0001,-0.0067,-0.0000,0.0000,0.0002,0.0000,0.0000
4.0,0.0048,0.0004,0.0003,1.0000,-0.0000,0.0421,-0.0000,0.0000,-0.0000,0.0002,0.0000
4.5,0.0048,0.0004,0.0003,1.0000,-0.0000,0.0097,-0.0000,0.0000,-0.0000,-0.0002,0.0000
5.0,0.0048,0.0004,0.0003,1.0000,-0.0000,0.0032,-0.0000,0.0000,-0.0002,0.0000,0.0000
5.5,0.0048,0.0004,0.0003,1.0000,0.0000,0.0025,-0.0000,0.0000,-0.0000,-0.0002,0.0000
6.0,0.0048,0.0004,0.0003,1.0000,0.0000,0.1094,-0.0000,0.0000,-0.0000,0.0004,0.0000
6.5,0.0048,0.0004,0.0003,1.0000,0.0000,0.0361,-0.0000,0.0000,-0.0000,0.0000,0.0000
7.0,0.0048,0.0004,0.0003,1.0000,0.0001,3.8976,-0.0000,0.0000,-0.0000,0.0000,0.0000
7.5,-0.0016,0.0002,0.0939,0.9956,0.0000,1.2285,-0.0000,0.0000,0.0004,-0.0002,0.0000
8.0,0.0006,0.0004,0.0382,0.9993,-0.0000,0.3881,-0.0000,0.0000,-0.0000,-0.0002,0.0000
8.5,0.0006,0.0004,0.0382,0.9993,-0.0001,0.0812,-0.0000,0.0000,-0.0000,0.0000,0.0000
9.0,0.0006,0.0004,0.0382,0.9993,0.0000,0.0224,-0.0000,0.0000,-0.0000,0.0002,0.0000
9.5,0.0093,0.0010,0.0421,0.9991,0.0001,0.0004,-0.0000,0.0000,-0.0000,0.0002,0.0000
10.0,0.0117,0.0009,0.0398,0.9992,0.0001,0.8873,-0.0000,0.0000,0.0002,0.0000,0.0000
10.5,0.0117,0.0009,0.0398,0.9992,0.0001,0.6330,-0.0000,0.0000,0.0004,0.0004,0.0000
11.0,0.0117,0.0009,0.0398,0.9992,-0.0000,0.1994,-0.0000,0.0000,-0.0000,0.0000,0.0000
11.5,0.0166,0.0010,-0.0108,0.9999,-0.0000,0.0649,-0.0000,0.0000,-0.0004,0.0000,0.0000
12.0,0.0166,0.0010,-0.0108,0.9999,0.0001,0.0206,-0.0000,0.0000,-0.0002,0.0000,0.0000
12.5,0.0166,0.0010,-0.0108,0.9999,0.0001,0.0065,-0.0000,0.0000,0.0002,0.0002,0.0000
13.0,0.0166,0.0010,-0.0108,0.9999,-0.0000,0.0021,-0.0000,0.0000,-0.0000,0.0000,0.0000
