time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,,,0.0000,-0.0000,0.0000,0.0000,52.3214
0.5,,,,,,,0.0000,-0.0000,0.0000,0.0000,52.3214
1.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2908
1.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
2.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3214
2.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.2908
3.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3367
3.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3521
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
7.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0011,0.0000,-0.0000,0.0000,-0.0076,52.3827
8.0,0.0000,0.0000,0.0000,1.0000,-0.0012,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3214
8.5,0.0000,0.0000,0.0000,1.0000,-0.0009,-0.0011,0.0000,-0.0000,0.0000,-0.0229,52.3827
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3367
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3214
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3061
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.2908
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
13.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3214
