time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
0.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
1.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
1.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
2.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
2.5,,,,,-0.0014,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
3.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1837
3.5,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.2296
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1990
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1990
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.2296
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1990
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,52.1837
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1531
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1224
10.0,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
11.0,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0011,0.0000,-0.0000,-0.0076,0.0000,52.1684
11.5,0.0000,0.0000,0.0000,1.0000,0.0008,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
12.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.2143
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.0918
13.5,0.0000,0.0000,0.0000,1.0000,0.0005,0.0022,0.0000,-0.0000,-0.0076,0.0000,52.1837
14.0,0.0000,0.0000,0.0000,1.0000,-0.0010,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1990
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1377
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
16.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.0918
