time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,,,,,,,
0.5,,,,,,,,,,,
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,-0.0229,49.7651
1.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7957
2.0,,,,,-0.0029,0.0011,0.0000,-0.0000,0.0000,0.0229,49.7651
2.5,,,,,-0.0020,0.0022,0.0000,-0.0000,0.0000,0.0229,49.7498
3.0,,,,,-0.0007,-0.0000,0.0000,-0.0000,0.0000,-0.0076,49.7191
3.5,,,,,-0.0022,0.0000,0.0000,-0.0000,0.0000,0.0153,49.7498
4.0,,,,,-0.0008,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8110
4.5,0.0000,0.0000,0.0000,1.0000,0.0044,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
5.0,0.0000,0.0000,0.0000,1.0000,0.0015,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7498
5.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7191
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7344
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7804
7.0,0.0000,0.0000,0.0000,1.0000,-0.0013,-0.0022,0.0000,-0.0000,-0.0229,-0.0229,49.7957
7.5,0.0000,0.0000,0.0000,1.0000,-0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7344
8.5,0.0000,0.0000,0.0000,1.0000,0.0021,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7038
9.0,0.0000,0.0000,0.0000,1.0000,0.0010,0.0000,0.0000,-0.0000,0.0000,-0.0229,49.7498
9.5,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7498
10.0,0.0000,0.0000,0.0000,1.0000,-0.0050,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7498
10.5,0.0000,0.0000,0.0000,1.0000,-0.0008,-0.0011,0.0000,-0.0000,0.0076,0.0000,49.7498
11.0,0.0000,0.0000,0.0000,1.0000,-0.0029,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7651
11.5,0.0000,0.0000,0.0000,1.0000,-0.0003,-0.0000,0.0000,-0.0000,-0.0229,0.0000,49.7651
12.0,0.0000,0.0000,0.0000,1.0000,-0.0015,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7498
12.5,0.0000,0.0000,0.0000,1.0000,-0.0002,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7344
13.0,0.0000,0.0000,0.0000,1.0000,-0.0010,0.0000,0.0000,-0.0000,0.0000,0.0229,49.7651
13.5,0.0000,0.0000,0.0000,1.0000,-0.0047,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.7498
14.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7344
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7498
