time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,,,,,,,
0.5,,,,,,,,,,,
1.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
1.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7498
2.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7957
2.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7498
3.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
3.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7651
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7957
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.7344
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0076,49.7344
5.5,0.0000,0.0000,0.0000,1.0000,0.0006,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7804
6.0,0.0000,0.0000,0.0000,1.0000,0.0014,-0.0000,0.0000,-0.0000,0.0000,-0.0229,49.7344
6.5,0.0000,0.0000,0.0000,1.0000,0.0007,0.0011,0.0000,-0.0000,0.0000,0.0153,49.7804
7.0,0.0000,0.0000,0.0000,1.0000,0.0007,-0.0000,0.0000,-0.0000,0.0076,-0.0076,49.7804
7.5,0.0000,0.0000,0.0000,1.0000,0.0038,-0.0267,0.0000,-0.0000,0.0076,-0.0076,49.7498
8.0,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0033,0.0000,-0.0000,0.0000,0.0000,49.7804
8.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7344
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7804
10.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7651
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.8110
11.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7957
11.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7651
12.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.7344
12.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.7651
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
13.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,49.7344
14.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.7038
14.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7344
15.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7651
