time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3980
0.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.4133
1.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0229,52.3674
1.5,,,,,-0.0054,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3674
2.0,,,,,-0.0005,0.0011,0.0000,-0.0000,-0.0076,0.0000,52.4133
2.5,,,,,0.0018,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
3.0,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.4133
3.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3980
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3674
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3674
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.4133
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3827
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3980
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.4286
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3980
7.5,0.0000,0.0000,0.0000,1.0000,0.0009,0.0000,0.0000,-0.0000,0.0000,-0.0229,52.3827
8.0,0.0000,0.0000,0.0000,1.0000,0.0017,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3367
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.4286
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
10.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.4133
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0076,52.4133
11.0,0.0000,0.0000,0.0000,1.0000,-0.0016,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3980
11.5,0.0000,0.0000,0.0000,1.0000,0.0012,0.0044,0.0000,-0.0000,0.0000,0.0000,52.3827
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0067,0.0000,-0.0000,0.0000,0.0076,52.4133
12.5,0.0000,0.0000,0.0000,1.0000,-0.0016,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.3827
13.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3827
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0056,0.0000,-0.0000,0.0000,-0.0076,52.3521
14.0,0.0000,0.0000,0.0000,1.0000,0.0023,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.4133
14.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0076,52.3521
15.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3521
15.5,0.0000,0.0000,0.0000,1.0000,-0.0017,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
16.5,0.0000,0.0000,0.0000,1.0000,-0.0009,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3674
17.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
17.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3827
18.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3521
18.5,0.0000,0.0000,0.0000,1.0000,-0.0013,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3674
19.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3674
19.5,0.0000,0.0000,0.0000,1.0000,-0.0013,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3827
20.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3674
20.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
21.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.4133
21.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
22.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.3521
22.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.3980
23.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.2908
23.5,0.0000,0.0000,0.0000,1.0000,-0.0036,0.0011,0.0000,-0.0000,0.0000,0.0000,52.4133
24.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.3827
24.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3674
25.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.3674
25.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.3367
