time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
0.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
1.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
1.5,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,0.0000
2.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000
2.5,,,,,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,0.0000
3.0,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,0.0000
3.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,0.0000
4.0,0.0000,0.0000,0.0000,1.0000,-0.0013,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1377
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1224
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1377
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.0612
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.0612
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1071
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1224
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1224
12.5,0.0000,0.0000,0.0000,1.0000,-0.0013,0.0000,0.0000,-0.0000,0.0000,0.0076,52.1224
13.0,0.0000,0.0000,0.0000,1.0000,0.0004,0.0000,0.0000,-0.0000,0.0000,0.0000,52.0918
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1224
14.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1224
14.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0011,0.0000,-0.0000,-0.0076,0.0000,52.1531
15.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1377
16.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1071
17.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1377
17.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
18.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1071
18.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
19.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1224
19.5,0.0000,0.0000,0.0000,1.0000,-0.0031,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1224
20.0,0.0000,0.0000,0.0000,1.0000,0.0004,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
20.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1071
21.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
21.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1071
22.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
22.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0011,0.0000,-0.0000,-0.0076,0.0000,52.1684
23.0,0.0000,0.0000,0.0000,1.0000,-0.0008,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
23.5,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1837
24.0,0.0000,0.0000,0.0000,1.0000,-0.0009,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1377
24.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1377
25.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1224
25.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
26.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,52.1377
26.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1224
27.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
27.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1224
28.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.1071
28.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1071
29.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
29.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0056,0.0000,-0.0000,0.0000,0.0000,52.1224
30.0,0.0000,0.0000,0.0000,1.0000,0.0013,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1377
30.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
31.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1071
31.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
32.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1071
32.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
33.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0702,-0.1138,0.0000,0.0000,52.1224
33.5,0.0000,0.0000,0.0000,1.0000,0.0031,-0.0056,0.0746,-0.1208,-0.0076,0.0076,52.1531
34.0,0.0000,0.0000,0.0000,1.0000,0.0014,0.0078,0.0697,-0.1143,0.0076,-0.0153,52.1684
34.5,0.0000,0.0000,0.0000,1.0000,0.0102,0.0844,0.0843,-0.1374,0.0000,-0.0458,52.1071
35.0,0.0000,0.0000,0.0000,1.0000,0.0289,0.1800,0.1133,-0.1769,-0.0076,-0.1221,52.0918
35.5,0.0154,0.0010,0.0559,0.9984,0.0413,0.2000,0.1355,-0.2004,-0.0076,-0.1526,52.1071
36.0,0.0409,0.0054,0.1125,0.9937,0.0399,0.2389,0.1380,-0.1928,-0.0076,-0.1526,52.1531
36.5,0.0607,0.0110,0.1684,0.9857,0.0452,0.2878,0.1524,-0.1981,-0.0076,-0.1984,52.1224
37.0,0.0788,0.0182,0.2207,0.9753,0.0496,0.2544,0.1683,-0.1983,-0.0153,-0.1831,52.1531
37.5,0.1013,0.0308,0.2808,0.9598,0.0480,0.2622,0.1727,-0.1881,-0.0076,-0.1831,52.1531
38.0,0.1221,0.0457,0.3417,0.9398,0.0500,0.2667,0.1837,-0.1842,0.0000,-0.1831,52.1377
38.5,0.1399,0.0625,0.3977,0.9175,0.0524,0.2500,0.1964,-0.1813,0.0000,-0.1907,52.1377
39.0,0.1597,0.0841,0.4518,0.8921,0.0562,0.2522,0.2109,-0.1796,0.0000,-0.2060,52.1377
39.5,0.1745,0.1071,0.5040,0.8637,0.0562,0.2422,0.2185,-0.1722,0.0000,-0.2060,52.1377
40.0,0.1898,0.1350,0.5530,0.8332,0.0526,0.2311,0.2200,-0.1591,0.0000,-0.1907,52.1224
40.5,0.1969,0.1591,0.6012,0.7991,0.0455,0.2689,0.2085,-0.1428,0.0000,-0.1984,52.1224
41.0,0.2019,0.1820,0.6471,0.7624,0.0446,0.2233,0.2116,-0.1366,-0.0076,-0.1755,52.1531
41.5,0.2044,0.2060,0.6861,0.7275,0.0434,0.1744,0.2142,-0.1296,0.0000,-0.1602,52.0918
42.0,0.2051,0.2343,0.7244,0.6894,0.0352,0.1611,0.1989,-0.1162,-0.0076,-0.1221,52.1071
42.5,0.2051,0.2343,0.7244,0.6894,0.0318,0.1278,0.1931,-0.1096,0.0000,-0.0992,52.1224
43.0,0.2018,0.2561,0.7616,0.6480,0.0255,0.1400,0.1792,-0.0987,0.0000,-0.0992,52.1377
43.5,0.1975,0.2758,0.7928,0.6094,0.0267,0.1578,0.1833,-0.0990,0.0000,-0.0992,52.1684
44.0,0.1975,0.2758,0.7928,0.6094,0.0350,0.1133,0.2053,-0.1076,0.0000,-0.1297,52.1224
44.5,0.1915,0.2958,0.8231,0.5679,0.0227,0.1422,0.0220,-0.0086,0.0000,-0.0916,52.1224
45.0,0.1813,0.3221,0.8527,0.5224,0.0247,0.0256,0.0507,0.0507,0.0000,-0.0916,52.1377
45.5,0.1813,0.3221,0.8527,0.5224,-0.0001,-0.0122,0.0650,0.0650,0.0000,0.0000,52.1684
46.0,0.1813,0.3221,0.8527,0.5224,-0.0031,-0.0111,0.0645,0.0645,0.0000,0.0153,52.1224
46.5,0.1813,0.3221,0.8527,0.5224,-0.0046,-0.0156,0.0662,0.0662,0.0000,0.0153,52.1377
47.0,0.1813,0.3221,0.8527,0.5224,-0.0078,-0.0589,0.0821,0.0821,0.0076,0.0458,52.1071
47.5,0.1813,0.3221,0.8527,0.5224,-0.0168,-0.0889,0.0939,0.0939,0.0000,0.0687,52.0918
48.0,0.1813,0.3221,0.8527,0.5224,-0.0218,-0.1033,0.0682,-0.0358,0.0000,0.0839,52.1071
48.5,0.1863,0.3122,0.8234,0.5675,-0.0195,-0.0378,0.0732,-0.0390,-0.0076,0.0458,52.1531
49.0,0.1863,0.3122,0.8234,0.5675,-0.0098,-0.0356,0.0962,-0.0517,0.0000,0.0381,52.1071
49.5,0.1863,0.3122,0.8234,0.5675,-0.0168,-0.0033,0.0801,-0.0437,0.0000,0.0687,52.1071
50.0,0.1863,0.3122,0.8234,0.5675,-0.0087,0.0189,0.0983,-0.0537,0.0000,0.0000,52.1377
50.5,0.1863,0.3122,0.8234,0.5675,0.0002,0.0167,0.1191,-0.0649,0.0000,0.0000,52.1377
51.0,0.1863,0.3122,0.8234,0.5675,0.0041,0.0400,0.1291,-0.0701,0.0076,-0.0153,52.1224
51.5,0.1863,0.3122,0.8234,0.5675,0.0116,0.0711,0.1475,-0.0792,0.0076,-0.0534,52.1224
52.0,0.1863,0.3122,0.8234,0.5675,0.0179,0.0756,0.1633,-0.0865,0.0153,-0.0534,52.0918
52.5,0.1863,0.3122,0.8234,0.5675,0.0190,0.0556,0.1669,-0.0869,0.0153,-0.0534,52.1531
53.0,0.1863,0.3122,0.8234,0.5675,0.0144,0.1167,0.0163,0.0163,0.0000,-0.0763,52.1224
53.5,0.1850,0.3179,0.8514,0.5246,0.0272,0.0656,0.0356,0.0356,0.0000,-0.0992,52.1684
54.0,0.1850,0.3179,0.8514,0.5246,0.0063,0.0244,0.0511,0.0511,0.0000,-0.0229,52.1377
54.5,0.1850,0.3179,0.8514,0.5246,0.0009,-0.0022,0.0612,0.0612,0.0000,0.0000,52.1684
55.0,0.1850,0.3179,0.8514,0.5246,-0.0055,-0.0089,0.0629,0.0629,0.0000,0.0229,52.1684
55.5,0.1850,0.3179,0.8514,0.5246,-0.0077,-0.0500,0.0792,0.0792,0.0000,0.0534,52.0918
56.0,0.1850,0.3179,0.8514,0.5246,-0.0111,-0.0689,0.0863,0.0863,0.0000,0.0610,52.1377
56.5,0.1850,0.3179,0.8514,0.5246,-0.0237,-0.1278,0.1085,0.1085,0.0000,0.0916,52.1377
57.0,0.1850,0.3179,0.8514,0.5246,-0.0215,-0.0567,0.0659,-0.0345,0.0000,0.0610,52.1224
57.5,0.1899,0.2974,0.8225,0.5687,-0.0167,-0.0800,0.0800,-0.0425,0.0000,0.0610,52.1071
58.0,0.1899,0.2974,0.8225,0.5687,-0.0167,-0.0789,0.0793,-0.0433,0.0000,0.0610,52.1224
58.5,0.1899,0.2974,0.8225,0.5687,-0.0229,0.0211,0.0648,-0.0351,-0.0153,0.0763,52.1224
59.0,0.1899,0.2974,0.8225,0.5687,0.0014,0.0267,0.1229,-0.0665,0.0000,0.0000,52.1071
59.5,0.1899,0.2974,0.8225,0.5687,0.0057,0.0244,0.1332,-0.0717,0.0000,-0.0153,52.1684
60.0,0.1899,0.2974,0.8225,0.5687,0.0073,0.0033,0.1375,-0.0735,0.0076,-0.0076,52.1531
60.5,0.1932,0.2775,0.7769,0.6296,-0.1047,-0.8856,0.0000,-0.0000,-0.0916,0.7019,52.1377
61.0,0.1952,0.2166,0.6540,0.7565,-0.1499,-0.3644,0.0000,-0.0000,0.0000,0.2823,52.1071
61.5,0.1829,0.1735,0.6021,0.7984,-0.0397,0.0189,0.0097,-0.0073,0.0000,0.0305,52.0918
62.0,0.1829,0.1735,0.6021,0.7984,0.0802,1.1233,0.2505,-0.1638,-0.0305,-0.7477,52.0612
62.5,0.1754,0.1760,0.7325,0.6808,0.1486,-0.1878,0.4696,-0.2612,0.1907,0.0381,52.1071
63.0,0.1699,0.2563,0.6581,0.7529,0.0408,-0.7722,0.1945,-0.1396,0.4196,0.1678,52.1377
63.5,0.2029,0.3245,0.4610,0.8874,0.2833,-0.7711,0.6219,-0.5486,0.7629,-0.2975,52.1531
64.0,0.2783,0.4109,0.3177,0.9482,0.1154,-0.5589,0.2888,-0.3369,0.4120,0.1602,52.1071
64.5,0.3216,0.4464,0.1740,0.9847,0.0291,-1.0133,0.1265,-0.1756,0.3510,0.3815,52.1377
65.0,0.3247,0.4465,0.0797,0.9968,-0.0033,0.4011,0.0599,-0.0937,-0.0687,-0.1678,52.0918
65.5,0.3523,0.4502,0.2420,0.9703,0.1058,0.7600,0.2423,-0.2859,-0.1984,-0.6485,52.1071
66.0,0.3694,0.4555,0.3150,0.9491,-0.0659,-0.1144,0.0149,-0.0149,-0.6104,0.7172,52.0306
66.5,0.3694,0.4555,0.3150,0.9491,-0.6402,-0.2411,0.0000,-0.0000,-0.9384,1.1978,51.8775
67.0,0.0171,0.2397,0.2097,0.9778,-0.3449,-0.4467,0.0000,-0.0000,-0.1602,0.5264,52.0918
67.5,-0.0736,0.1961,0.1515,0.9885,-0.0506,-0.3589,0.0000,-0.0000,0.1144,0.2166,52.1531
68.0,-0.0983,0.1816,0.0305,0.9995,0.0032,-0.2022,0.0752,-0.1204,0.0916,0.0839,52.1684
68.5,-0.0983,0.1816,0.0305,0.9995,0.0312,-0.1211,0.1027,-0.1669,0.1907,-0.1221,52.1071
69.0,-0.0705,0.1735,-0.0239,0.9997,0.0584,-0.0644,0.1483,-0.2505,0.0992,-0.0076,52.1377
69.5,-0.0705,0.1735,-0.0239,0.9997,0.0044,0.0011,0.0758,-0.1294,0.0076,0.0000,52.1071
70.0,-0.0705,0.1735,-0.0239,0.9997,0.0007,0.0011,0.0685,-0.1155,0.0000,0.0000,52.0459
70.5,-0.0705,0.1735,-0.0239,0.9997,0.0014,-0.0089,0.0705,-0.1187,0.0076,0.0000,52.1531
71.0,-0.0705,0.1735,-0.0239,0.9997,0.0042,0.0067,0.0742,-0.1251,0.0000,0.0000,52.1377
71.5,-0.0705,0.1735,-0.0239,0.9997,0.0014,0.0022,0.0703,-0.1187,0.0000,0.0000,52.1377
