time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.4130
0.5,,,,,0.0000,0.0044,0.0000,-0.0000,0.0000,-0.0229,49.4130
1.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,-0.0229,49.4589
1.5,,,,,0.0006,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.3977
2.0,,,,,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4589
2.5,,,,,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4589
3.0,,,,,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4130
3.5,,,,,0.0009,0.0044,0.0000,-0.0000,0.0000,-0.0229,49.4589
4.0,,,,,0.0017,0.0022,0.0000,-0.0000,0.0000,0.0000,49.4283
4.5,,,,,-0.0021,0.0000,0.0000,-0.0000,0.0000,0.0000,49.4742
5.0,,,,,0.0012,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4283
5.5,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.0153,49.4436
6.0,0.0000,0.0000,0.0000,1.0000,-0.0016,0.0033,0.0000,-0.0000,0.0000,0.0000,49.4283
6.5,0.0000,0.0000,0.0000,1.0000,0.0018,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4436
7.0,0.0000,0.0000,0.0000,1.0000,0.0038,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4742
7.5,0.0000,0.0000,0.0000,1.0000,0.0011,-0.0011,0.0000,-0.0000,0.0153,0.0076,49.4742
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4130
8.5,0.0000,0.0000,0.0000,1.0000,0.0016,-0.0011,0.0000,-0.0000,0.0000,0.0229,49.4283
9.0,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0044,0.0000,-0.0000,0.0000,0.0000,49.4436
9.5,0.0000,0.0000,0.0000,1.0000,-0.0064,0.0000,0.0000,-0.0000,0.0000,0.0000,49.4283
10.0,0.0000,0.0000,0.0000,1.0000,-0.0024,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.4130
10.5,0.0000,0.0000,0.0000,1.0000,0.0006,0.0033,0.0000,-0.0000,0.0000,0.0000,49.4130
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.4283
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.4742
12.0,0.0000,0.0000,0.0000,1.0000,0.0016,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.4283
12.5,0.0000,0.0000,0.0000,1.0000,0.0002,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4283
13.0,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0000,0.0000,-0.0000,0.0076,-0.0153,49.3977
13.5,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0011,0.0000,-0.0000,0.0000,0.0229,49.4589
14.0,0.0000,0.0000,0.0000,1.0000,0.0003,0.0033,0.0000,-0.0000,0.0000,-0.0076,49.4436
14.5,0.0000,0.0000,0.0000,1.0000,0.0021,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4283
15.0,0.0000,0.0000,0.0000,1.0000,0.0009,0.0011,0.0000,-0.0000,0.0076,0.0000,49.4742
15.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.4742
16.0,0.0000,0.0000,0.0000,1.0000,0.0208,0.0067,0.0000,-0.0000,0.0000,0.0000,49.4742
16.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0067,0.0000,-0.0000,0.0000,0.0000,49.4742
17.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4436
17.5,0.0000,0.0000,0.0000,1.0000,-0.0102,0.0233,0.0000,-0.0000,0.0076,-0.0229,49.4589
18.0,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,49.4130
