time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.4895
0.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.5201
1.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.5201
1.5,,,,,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.5201
2.0,,,,,-0.0038,0.0022,0.0000,-0.0000,0.0000,0.0000,49.5508
2.5,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.5201
3.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.5967
3.5,,,,,-0.0001,0.0056,0.0000,-0.0000,-0.0076,0.0000,49.5814
4.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.5201
4.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.4895
5.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.5508
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.5354
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.5201
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.5201
7.0,0.0000,0.0000,0.0000,1.0000,-0.0049,-0.0511,0.0000,-0.0000,-0.0153,0.0610,49.5201
7.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.4895
8.0,0.0000,0.0000,0.0000,1.0000,-0.0012,0.0000,0.0000,-0.0000,0.0000,0.0000,49.4742
8.5,0.0000,0.0000,0.0000,1.0000,-0.0023,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4742
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.5354
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.5048
10.0,0.0000,0.0000,0.0000,1.0000,-0.0024,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.4895
10.5,0.0000,0.0000,0.0000,1.0000,0.0015,-0.0011,0.0000,-0.0000,0.0229,0.0000,49.4742
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.5354
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.5354
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.4589
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.5354
