time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,-0.0000,,,,,
0.5,,,,,0.0000,-0.0000,,,,,
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8669
1.5,,,,,-0.0009,0.0000,0.0000,-0.0000,0.0000,0.0000,47.9128
2.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0229,47.8516
2.5,,,,,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0076,47.8975
3.0,,,,,0.0003,-0.0011,0.0000,-0.0000,0.0000,0.0153,47.9128
3.5,,,,,0.0003,0.0022,0.0000,-0.0000,0.0000,0.0000,47.8669
4.0,0.0000,0.0000,0.0000,1.0000,0.0009,0.0022,0.0000,-0.0000,0.0000,0.0229,47.8975
4.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,47.8975
5.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,47.8516
5.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,47.8669
6.0,0.0000,0.0000,0.0000,1.0000,0.0023,-0.0000,0.0000,-0.0000,0.0000,0.0000,47.8822
6.5,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0022,0.0000,-0.0000,0.0000,-0.0153,47.8822
7.0,0.0000,0.0000,0.0000,1.0000,-0.0013,-0.0033,0.0000,-0.0000,0.0000,0.0076,47.8975
7.5,0.0000,0.0000,0.0000,1.0000,-0.0003,0.0033,0.0000,-0.0000,0.0000,0.0000,47.8669
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,-0.0153,47.8822
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,47.9894
9.0,0.0000,0.0000,0.0000,1.0000,-0.0009,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.9128
9.5,0.0000,0.0000,0.0000,1.0000,-0.0007,-0.0000,0.0000,-0.0000,0.0000,0.0000,47.8516
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,47.8822
10.5,0.0000,0.0000,0.0000,1.0000,0.0009,0.0011,0.0000,-0.0000,0.0000,0.0153,47.8669
11.0,0.0000,0.0000,0.0000,1.0000,0.0018,-0.0033,0.0000,-0.0000,0.0000,0.0000,47.8669
11.5,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8822
12.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,47.8669
12.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,47.8669
13.0,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0011,0.0000,-0.0000,0.0000,0.0000,47.8669
13.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8975
14.0,0.0000,0.0000,0.0000,1.0000,-0.0012,-0.0022,0.0000,-0.0000,0.0000,-0.0153,47.8669
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,47.8669
15.0,0.0000,0.0000,0.0000,1.0000,-0.0013,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8975
15.5,0.0000,0.0000,0.0000,1.0000,-0.0003,-0.0022,0.0000,-0.0000,0.0000,0.0000,47.8363
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,47.8669
16.5,0.0000,0.0000,0.0000,1.0000,-0.0002,0.0033,0.0000,-0.0000,0.0000,0.0000,47.7751
17.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,-0.0076,47.8822
17.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,47.8822
18.0,0.0000,0.0000,0.0000,1.0000,0.0016,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8822
18.5,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8669
19.0,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,47.8669
19.5,0.0000,0.0000,0.0000,1.0000,0.0008,0.0000,0.0000,-0.0000,0.0000,-0.0153,47.8669
20.0,0.0000,0.0000,0.0000,1.0000,-0.0019,-0.0022,0.0000,-0.0000,0.0000,0.0000,47.8669
20.5,0.0000,0.0000,0.0000,1.0000,0.0016,0.0000,0.0000,-0.0000,0.0000,0.0000,47.8669
21.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,47.9282
21.5,0.0000,0.0000,0.0000,1.0000,0.0004,0.0011,0.0000,-0.0000,0.0000,0.0076,47.8669
22.0,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0000,0.0000,-0.0000,0.0000,0.0000,47.9128
22.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,47.8975
