time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0000,0.0000,-0.0000,-0.0153,-0.0153,49.9334
0.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9334
1.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.9334
1.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.9488
2.0,,,,,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9641
2.5,,,,,-0.0010,-0.0011,0.0000,-0.0000,0.0000,0.0076,49.9028
3.0,0.0000,0.0000,0.0000,1.0000,0.0012,0.0011,0.0000,-0.0000,0.0000,-0.0153,49.9488
3.5,0.0000,0.0000,0.0000,1.0000,0.0011,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.9488
4.0,0.0000,0.0000,0.0000,1.0000,-0.0019,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9794
4.5,0.0000,0.0000,0.0000,1.0000,-0.0015,0.0000,0.0000,-0.0000,0.0000,0.0000,49.9488
5.0,0.0000,0.0000,0.0000,1.0000,0.0010,0.0000,0.0000,-0.0000,0.0000,0.0229,49.9641
5.5,0.0000,0.0000,0.0000,1.0000,-0.0027,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.9641
6.0,0.0000,0.0000,0.0000,1.0000,-0.0010,0.0011,0.0000,-0.0000,0.0000,0.0229,49.9641
6.5,0.0000,0.0000,0.0000,1.0000,-0.0028,0.0000,0.0000,-0.0000,0.0000,0.0000,49.9028
7.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.9334
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.9641
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.9641
8.5,0.0000,0.0000,0.0000,1.0000,-0.0016,0.0000,0.0000,-0.0000,0.0000,0.0000,49.9641
9.0,0.0000,0.0000,0.0000,1.0000,-0.0003,0.0022,0.0000,-0.0000,0.0000,0.0000,49.9641
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.9947
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.9334
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.9641
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.9334
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,49.9641
12.0,0.0000,0.0000,0.0000,1.0000,0.0019,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.9947
12.5,0.0000,0.0000,0.0000,1.0000,-0.0009,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.9794
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,49.9947
13.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9334
