time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.6579
0.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.6426
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0229,49.5814
1.5,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0229,49.6732
2.0,,,,,-0.0011,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.6732
2.5,,,,,0.0005,-0.0000,0.0000,-0.0000,0.0000,-0.0153,49.6120
3.0,,,,,0.0043,0.0011,0.0000,-0.0000,0.0000,0.0229,49.6885
3.5,,,,,0.0004,-0.0022,0.0000,-0.0000,0.0000,-0.0076,49.6426
4.0,0.0000,0.0000,0.0000,1.0000,0.0039,-0.0044,0.0000,-0.0000,0.0000,0.0000,49.5814
4.5,0.0000,0.0000,0.0000,1.0000,0.0022,-0.0000,0.0000,-0.0000,0.0000,-0.0229,49.6273
5.0,0.0000,0.0000,0.0000,1.0000,0.0017,0.0022,0.0000,-0.0000,0.0000,0.0000,49.6426
5.5,0.0000,0.0000,0.0000,1.0000,0.0004,-0.0044,0.0000,-0.0000,0.0000,0.0076,49.6885
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.6732
6.5,0.0000,0.0000,0.0000,1.0000,0.0002,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.6426
7.0,0.0000,0.0000,0.0000,1.0000,0.0008,-0.0022,0.0000,-0.0000,0.0000,-0.0076,49.6120
7.5,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0067,0.0000,-0.0000,0.0000,0.0153,49.7191
8.0,0.0000,0.0000,0.0000,1.0000,0.0004,0.0022,0.0000,-0.0000,0.0000,0.0000,49.6426
8.5,0.0000,0.0000,0.0000,1.0000,0.0015,0.0022,0.0000,-0.0000,0.0000,0.0000,49.6426
9.0,0.0000,0.0000,0.0000,1.0000,0.0014,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.6732
9.5,0.0000,0.0000,0.0000,1.0000,-0.0018,-0.0022,0.0000,-0.0000,0.0000,0.0153,49.7038
10.0,0.0000,0.0000,0.0000,1.0000,0.0011,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7191
10.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0022,0.0000,-0.0000,0.0076,0.0153,49.6732
11.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.7038
11.5,0.0000,0.0000,0.0000,1.0000,0.0010,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.6732
12.0,0.0000,0.0000,0.0000,1.0000,0.0011,-0.0011,0.0000,-0.0000,0.0000,0.0229,49.7191
12.5,0.0000,0.0000,0.0000,1.0000,0.0012,-0.0011,0.0000,-0.0000,0.0000,0.0153,49.6732
13.0,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.6732
13.5,0.0000,0.0000,0.0000,1.0000,-0.0006,0.0000,0.0000,-0.0000,0.0000,0.0000,49.6426
14.0,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.6273
14.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.6426
15.0,0.0000,0.0000,0.0000,1.0000,0.0008,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.6426
15.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.6426
16.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.6579
16.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.6120
17.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.6579
17.5,0.0000,0.0000,0.0000,1.0000,-0.0024,0.0033,0.0000,-0.0000,0.0000,0.0229,49.6273
18.0,0.0000,0.0000,0.0000,1.0000,0.0010,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.6426
18.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.7038
19.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.6579
