time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.8213
0.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.8060
1.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,-0.0076,50.8213
1.5,,,,,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7754
2.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7294
2.5,,,,,0.0009,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7754
3.0,,,,,-0.0048,0.0033,0.0000,-0.0000,0.0000,0.0229,50.8213
3.5,,,,,0.0007,0.0022,0.0000,-0.0000,0.0000,-0.0229,50.7754
4.0,0.0000,0.0000,0.0000,1.0000,0.0022,-0.0000,0.0000,-0.0000,0.0000,0.0153,50.8060
4.5,0.0000,0.0000,0.0000,1.0000,-0.0010,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7601
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7754
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7754
6.0,0.0000,0.0000,0.0000,1.0000,0.0019,0.0011,0.0000,-0.0000,0.0000,0.0000,50.8060
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,50.8213
7.0,0.0000,0.0000,0.0000,1.0000,0.0023,-0.0022,0.0000,-0.0000,0.0076,-0.0076,50.8213
7.5,0.0000,0.0000,0.0000,1.0000,0.0019,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7907
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7754
9.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7294
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7754
10.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.8519
11.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.8213
11.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7754
12.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
12.5,0.0000,0.0000,0.0000,1.0000,0.0003,0.0022,0.0000,-0.0000,0.0000,-0.0153,50.7907
13.0,0.0000,0.0000,0.0000,1.0000,-0.0012,0.0011,0.0000,-0.0000,0.0000,0.0229,50.7907
13.5,0.0000,0.0000,0.0000,1.0000,-0.0022,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
14.0,0.0000,0.0000,0.0000,1.0000,-0.0008,0.0033,0.0000,-0.0000,0.0000,0.0000,50.8060
14.5,0.0000,0.0000,0.0000,1.0000,0.0007,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.8213
15.5,0.0000,0.0000,0.0000,1.0000,0.0026,0.0011,0.0000,-0.0000,0.0000,0.0000,50.8060
16.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7754
16.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7907
17.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,50.8060
17.5,0.0000,0.0000,0.0000,1.0000,-0.0026,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7754
18.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
18.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
19.0,0.0000,0.0000,0.0000,1.0000,-0.0005,-0.0011,0.0000,-0.0000,0.0000,0.0076,50.7754
19.5,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,-0.0076,50.7601
20.0,0.0000,0.0000,0.0000,1.0000,0.0005,0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
20.5,0.0000,0.0000,0.0000,1.0000,-0.0010,0.0011,0.0000,-0.0000,0.0000,0.0229,50.7601
21.0,0.0000,0.0000,0.0000,1.0000,-0.0035,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7907
21.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.8060
22.0,0.0000,0.0000,0.0000,1.0000,0.0009,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.8060
22.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7754
23.0,0.0000,0.0000,0.0000,1.0000,0.0020,-0.0000,0.0000,-0.0000,0.0000,-0.0076,50.8213
23.5,0.0000,0.0000,0.0000,1.0000,0.0021,-0.0022,0.0000,-0.0000,0.0000,-0.0076,50.8213
24.0,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7754
24.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.8060
25.0,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0033,0.0000,-0.0000,0.0000,-0.0076,50.7448
25.5,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.8060
26.0,0.0000,0.0000,0.0000,1.0000,-0.0022,-0.0011,0.0000,-0.0000,0.0000,0.0229,50.8060
26.5,0.0000,0.0000,0.0000,1.0000,-0.0041,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7907
27.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0044,0.0000,-0.0000,0.0000,0.0000,50.7907
27.5,0.0000,0.0000,0.0000,1.0000,0.0032,-0.0022,0.0000,-0.0000,0.0153,0.0000,50.8213
28.0,0.0000,0.0000,0.0000,1.0000,0.0029,-0.0022,0.0000,-0.0000,0.0000,0.0076,50.7754
28.5,0.0000,0.0000,0.0000,1.0000,-0.0042,-0.0011,0.0000,-0.0000,0.0000,0.0153,50.8213
29.0,0.0000,0.0000,0.0000,1.0000,-0.0040,0.0022,0.0000,-0.0000,0.0000,0.0000,0.0496
29.5,0.0000,0.0000,0.0000,1.0000,0.0007,0.0033,0.0000,-0.0000,0.0076,0.0000,50.8213
