time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_command_mps,right_command_mps,left_measured_mps,right_measured_mps,left_encoder_rps,right_encoder_rps,voltage
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
10.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
11.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
11.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
12.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
12.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
13.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
14.0,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
14.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
15.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
16.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
16.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
17.0,0.0000,0.0000,0.0000,1.0000,0.0002,0.0001,-0.0000,0.0000,-0.0000,0.0005,-0.0000,0.0008,0.0000
17.5,0.0000,0.0000,0.0000,1.0000,0.0003,0.0003,-0.0000,0.0000,-0.0000,0.0005,-0.0000,0.0008,0.0000
18.0,0.0000,0.0000,0.0000,1.0000,0.0003,0.0004,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
18.5,0.0000,0.0000,0.0000,1.0000,0.0002,0.0005,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
19.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0004,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
19.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0003,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
20.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0002,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
20.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0002,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
21.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0003,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
21.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
22.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0003,-0.0001,-0.0004,-0.0002,0.0000
22.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
23.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
23.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
24.0,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
24.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
25.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
25.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
26.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
26.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0001,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
27.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
27.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
28.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0002,-0.0000,0.0000,-0.0001,-0.0004,-0.0002,-0.0006,0.0000
28.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
29.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0002,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
29.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
30.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0001,-0.0000,0.0000,-0.0000,-0.0005,-0.0000,-0.0008,0.0000
30.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
31.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
31.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
32.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
32.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
33.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,-0.0000,0.0000,-0.0003,-0.0001,-0.0004,-0.0002,0.0000
33.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
34.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
34.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0000,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
35.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
35.5,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
36.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
36.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
37.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
37.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0000,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
38.0,0.0000,0.0000,0.0000,1.0000,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
38.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
39.0,18.1504,20.8383,0.0121,0.9999,-0.0000,0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
39.5,18.1504,20.8383,0.0121,0.9999,-0.0000,-0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
40.0,18.1504,20.8383,0.0121,0.9999,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
40.5,18.1504,20.8383,0.0121,0.9999,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
41.0,18.1504,20.8383,0.0121,0.9999,0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
41.5,18.1504,20.8383,0.0121,0.9999,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
42.0,18.1504,20.8383,0.0121,0.9999,-0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
42.5,18.1504,20.8383,0.0121,0.9999,-0.0000,0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
43.0,18.1504,20.8383,0.0121,0.9999,-0.0000,0.0000,-0.0000,0.0000,0.0001,0.0003,0.0002,0.0004,0.0000
43.5,18.1504,20.8383,0.0121,0.9999,0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
44.0,18.1504,20.8383,0.0121,0.9999,0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
44.5,18.1504,20.8383,0.0121,0.9999,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
45.0,18.1504,20.8383,0.0121,0.9999,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
45.5,17.9861,20.7933,-0.0233,0.9997,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
46.0,17.9861,20.7933,-0.0233,0.9997,-0.0000,-0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
46.5,17.9861,20.7933,-0.0233,0.9997,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
47.0,17.9861,20.7933,-0.0233,0.9997,0.0002,-0.0000,-0.0000,0.0000,0.0001,0.0003,0.0002,0.0004,0.0000
47.5,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0000,-0.0000,0.0000,-0.0003,-0.0003,-0.0004,-0.0004,0.0000
48.0,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
48.5,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
49.0,17.9861,20.7933,-0.0233,0.9997,-0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
49.5,17.9861,20.7933,-0.0233,0.9997,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
50.0,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
50.5,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
51.0,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0001,-0.0000,0.0000,0.0001,0.0001,0.0002,0.0002,0.0000
51.5,17.9861,20.7933,-0.0233,0.9997,0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
52.0,17.9861,20.7933,-0.0233,0.9997,0.0001,0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
52.5,17.9861,20.7933,-0.0233,0.9997,0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
53.0,17.9861,20.7933,-0.0233,0.9997,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
53.5,17.9861,20.7933,-0.0233,0.9997,0.0001,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
54.0,17.9861,20.7933,-0.0233,0.9997,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
54.5,17.9861,20.7933,-0.0233,0.9997,-0.0000,0.0001,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
55.0,17.9861,20.7933,-0.0233,0.9997,0.0001,-0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
55.5,17.9861,20.7933,-0.0233,0.9997,0.0001,-0.0002,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
56.0,17.9861,20.7933,-0.0233,0.9997,0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
56.5,17.9861,20.7933,-0.0233,0.9997,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
57.0,17.9861,20.7933,-0.0233,0.9997,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
57.5,17.9861,20.7933,-0.0233,0.9997,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
58.0,17.9861,20.7933,-0.0233,0.9997,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
58.5,17.9861,20.7933,-0.0233,0.9997,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
59.0,17.9861,20.7933,-0.0233,0.9997,-0.0000,-0.0001,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
59.5,17.9861,20.7933,-0.0233,0.9997,0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
60.0,17.9861,20.7933,-0.0233,0.9997,0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
60.5,17.9861,20.7933,-0.0233,0.9997,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
61.0,17.9496,20.8249,-0.0083,1.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
61.5,17.9496,20.8249,-0.0083,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
62.0,17.9496,20.8249,-0.0083,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
62.5,17.9496,20.8249,-0.0083,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
63.0,17.9496,20.8249,-0.0083,1.0000,0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
63.5,17.9496,20.8249,-0.0083,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
64.0,17.9496,20.8249,-0.0083,1.0000,0.0000,0.0000,-0.0000,0.0000,0.0005,-0.0001,0.0008,-0.0002,0.0000
64.5,17.9496,20.8249,-0.0083,1.0000,0.0000,-0.0001,-0.0000,0.0000,0.0008,-0.0001,0.0012,-0.0002,0.0000
65.0,17.9496,20.8249,-0.0083,1.0000,0.0001,-0.0003,-0.0000,0.0000,-0.0001,0.0004,-0.0002,0.0006,0.0000
65.5,17.9496,20.8249,-0.0083,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
66.0,17.9496,20.8249,-0.0083,1.0000,0.0001,-0.0001,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
66.5,17.9496,20.8249,-0.0083,1.0000,0.0000,-0.0001,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
67.0,17.9496,20.8249,-0.0083,1.0000,-0.0000,-0.0001,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
67.5,17.9496,20.8249,-0.0083,1.0000,-0.0002,-0.0002,-0.0000,0.0000,0.0001,-0.0004,0.0002,-0.0006,0.0000
68.0,17.9496,20.8249,-0.0083,1.0000,0.0001,-0.0002,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
68.5,17.9496,20.8249,-0.0083,1.0000,0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
69.0,17.9496,20.8249,-0.0083,1.0000,0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0003,-0.0000,0.0004,0.0000
69.5,17.9496,20.8249,-0.0083,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
70.0,17.9496,20.8249,-0.0083,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
70.5,17.9496,20.8249,-0.0083,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
71.0,17.9496,20.8249,-0.0083,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
71.5,17.9496,20.8249,-0.0083,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
72.0,17.9496,20.8249,-0.0083,1.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0004,-0.0000,-0.0006,0.0000
72.5,17.9496,20.8249,-0.0083,1.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
73.0,17.9496,20.8249,-0.0083,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0001,-0.0001,-0.0002,-0.0002,0.0000
73.5,17.9496,20.8249,-0.0083,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
74.0,17.9045,20.8315,-0.0059,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
74.5,17.9045,20.8315,-0.0059,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
75.0,17.9045,20.8315,-0.0059,1.0000,0.0000,0.0001,-0.0000,0.0000,0.0003,0.0000,0.0004,0.0000,0.0000
75.5,17.9045,20.8315,-0.0059,1.0000,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0003,0.0002,0.0004,0.0000
76.0,17.9045,20.8315,-0.0059,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
76.5,17.9045,20.8315,-0.0059,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0005,-0.0001,-0.0008,-0.0002,0.0000
77.0,17.9045,20.8315,-0.0059,1.0000,0.0001,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
77.5,17.9045,20.8315,-0.0059,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
78.0,17.9045,20.8315,-0.0059,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
78.5,17.9045,20.8315,-0.0059,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
79.0,17.9045,20.8315,-0.0059,1.0000,-0.0001,0.0002,-0.0000,0.0000,-0.0003,0.0001,-0.0004,0.0002,0.0000
79.5,17.9045,20.8315,-0.0059,1.0000,-0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
80.0,17.9045,20.8315,-0.0059,1.0000,0.0000,0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
80.5,17.9045,20.8315,-0.0059,1.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0003,-0.0003,0.0004,-0.0004,0.0000
81.0,17.9045,20.8315,-0.0059,1.0000,0.0000,-0.0002,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
81.5,17.8192,20.7961,0.0009,1.0000,0.0000,-0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
82.0,17.8192,20.7961,0.0009,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0005,0.0000,-0.0008,0.0000,0.0000
82.5,17.8192,20.7961,0.0009,1.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
83.0,17.8192,20.7961,0.0009,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
83.5,17.8192,20.7961,0.0009,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0003,0.0000,-0.0004,0.0000,0.0000
84.0,17.8192,20.7961,0.0009,1.0000,-0.0000,0.0002,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
84.5,17.8192,20.7961,0.0009,1.0000,-0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
85.0,17.8192,20.7961,0.0009,1.0000,-0.0001,0.0002,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
85.5,17.8192,20.7961,0.0009,1.0000,-0.0000,0.0002,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
86.0,17.8192,20.7961,0.0009,1.0000,0.0001,0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
86.5,17.8192,20.7961,0.0009,1.0000,-0.0001,0.0001,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
87.0,17.8192,20.7961,0.0009,1.0000,0.0001,0.0000,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
87.5,17.8192,20.7961,0.0009,1.0000,-0.0001,0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
88.0,17.8192,20.7961,0.0009,1.0000,0.0000,0.0000,-0.0000,0.0000,-0.0001,0.0001,-0.0002,0.0002,0.0000
88.5,17.8192,20.7961,0.0009,1.0000,-0.0001,-0.0000,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
89.0,17.8192,20.7961,0.0009,1.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
89.5,17.8192,20.7961,0.0009,1.0000,0.0000,-0.0001,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
90.0,17.8192,20.7961,0.0009,1.0000,0.0001,-0.0001,-0.0000,0.0000,-0.0001,0.0000,-0.0002,0.0000,0.0000
90.5,17.8192,20.7961,0.0009,1.0000,0.0001,-0.0001,-0.0000,0.0000,0.0001,0.0000,0.0002,0.0000,0.0000
91.0,17.8192,20.7961,0.0009,1.0000,0.0002,-0.0000,-0.0000,0.0000,0.0001,0.0005,0.0002,0.0008,0.0000
91.5,17.8192,20.7961,0.0009,1.0000,0.0002,0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
92.0,17.8192,20.7961,0.0009,1.0000,-0.0000,0.0001,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
92.5,17.8192,20.7961,0.0009,1.0000,0.0000,-0.0000,-0.0000,0.0000,0.0001,-0.0001,0.0002,-0.0002,0.0000
93.0,17.8192,20.7961,0.0009,1.0000,0.0001,-0.0001,-0.0000,0.0000,-0.0000,0.0001,-0.0000,0.0002,0.0000
93.5,17.8192,20.7961,0.0009,1.0000,0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0001,-0.0000,-0.0002,0.0000
94.0,17.8192,20.7961,0.0009,1.0000,-0.0001,-0.0001,-0.0000,0.0000,-0.0000,-0.0003,-0.0000,-0.0004,0.0000
94.5,17.8192,20.7961,0.0009,1.0000,0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
95.0,17.8192,20.7961,0.0009,1.0000,-0.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000
