time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,-0.0076,50.7141
0.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
1.0,,,,,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
1.5,,,,,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.7601
2.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7754
2.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7601
3.0,,,,,0.0004,-0.0011,0.0000,-0.0000,0.0000,-0.0229,50.7754
3.5,,,,,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
4.0,,,,,-0.0008,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7601
5.0,0.0000,0.0000,0.0000,1.0000,0.0019,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
5.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7601
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7601
6.5,0.0000,0.0000,0.0000,1.0000,0.0018,0.0000,0.0000,-0.0000,0.0000,-0.0076,50.7141
7.0,0.0000,0.0000,0.0000,1.0000,-0.0024,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6835
9.0,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0033,0.0000,-0.0000,0.0000,0.0229,50.7448
9.5,0.0000,0.0000,0.0000,1.0000,-0.0021,-0.0000,0.0000,-0.0000,0.0000,-0.0229,50.7448
10.0,0.0000,0.0000,0.0000,1.0000,-0.0026,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7754
10.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7294
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
11.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
12.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
13.0,0.0000,0.0000,0.0000,1.0000,0.0008,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
13.5,0.0000,0.0000,0.0000,1.0000,-0.0004,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7141
14.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
14.5,0.0000,0.0000,0.0000,1.0000,0.0004,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
15.0,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0076,50.6988
15.5,0.0000,0.0000,0.0000,1.0000,-0.0008,0.0033,0.0000,-0.0000,0.0000,-0.0076,50.7601
16.0,0.0000,0.0000,0.0000,1.0000,-0.0044,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7294
16.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0022,0.0000,-0.0000,0.0000,-0.0076,50.7601
17.0,0.0000,0.0000,0.0000,1.0000,0.0017,-0.0011,0.0000,-0.0000,0.0000,-0.0076,50.6835
17.5,0.0000,0.0000,0.0000,1.0000,0.0006,0.0000,0.0000,-0.0000,0.0000,-0.0076,50.7448
18.0,0.0000,0.0000,0.0000,1.0000,0.0005,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7907
18.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
19.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7141
19.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7294
20.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
20.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
21.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
21.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
22.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
22.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
23.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7448
23.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6835
24.0,0.0000,0.0000,0.0000,1.0000,0.0006,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7601
24.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7141
25.0,0.0000,0.0000,0.0000,1.0000,0.0003,0.0011,0.0000,-0.0000,0.0000,-0.0076,50.7294
25.5,0.0000,0.0000,0.0000,1.0000,0.0009,0.0033,0.0000,-0.0000,0.0076,0.0000,50.7294
26.0,0.0000,0.0000,0.0000,1.0000,0.0003,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7294
26.5,0.0000,0.0000,0.0000,1.0000,-0.0006,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
27.0,0.0000,0.0000,0.0000,1.0000,-0.0002,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
27.5,0.0000,0.0000,0.0000,1.0000,-0.0012,-0.0011,0.0000,-0.0000,0.0000,0.0076,50.7448
28.0,0.0000,0.0000,0.0000,1.0000,-0.0003,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.6988
28.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
29.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7448
29.5,0.0000,0.0000,0.0000,1.0000,0.0116,0.0089,0.0000,-0.0000,0.0229,-0.0381,50.7907
30.0,0.0000,0.0000,0.0000,1.0000,-0.0088,0.0056,0.0000,-0.0000,0.0076,-0.0229,50.7754
30.5,0.0000,0.0000,0.0000,1.0000,0.0010,-0.0000,0.0000,-0.0000,-0.0076,0.0000,50.7601
31.0,0.0000,0.0000,0.0000,1.0000,-0.0021,-0.0011,0.0000,-0.0000,-0.0076,0.0000,50.7141
31.5,0.0000,0.0000,0.0000,1.0000,-0.0021,0.0000,0.0000,-0.0000,-0.0076,0.0000,50.7601
32.0,0.0000,0.0000,0.0000,1.0000,-0.0016,0.0000,0.0000,-0.0000,0.0000,0.0000,50.7448
32.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
33.0,0.0000,0.0000,0.0000,1.0000,0.0026,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.7448
33.5,0.0000,0.0000,0.0000,1.0000,-0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0076,50.7141
34.0,0.0000,0.0000,0.0000,1.0000,-0.0021,-0.0011,0.0000,-0.0000,0.0000,0.0076,50.7448
34.5,0.0000,0.0000,0.0000,1.0000,-0.0012,-0.0033,0.0000,-0.0000,0.0000,0.0000,50.7601
35.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0697,-0.1143,0.0000,0.0000,50.8060
35.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0697,-0.1143,0.0000,0.0000,50.7448
36.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0697,-0.1143,0.0000,0.0000,50.7448
36.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0697,-0.1143,0.0000,0.0000,50.7907
37.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0697,-0.1143,0.0000,0.0000,50.7294
37.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0697,-0.1143,0.0000,0.0000,50.7141
38.0,0.0000,0.0000,0.0000,1.0000,0.0020,0.0011,0.0719,-0.1180,0.0000,-0.0076,50.7448
38.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0844,0.0700,-0.1140,0.0000,0.0000,50.7907
39.0,0.0000,0.0000,0.0000,1.0000,0.0174,0.1733,0.0897,-0.1421,0.0076,-0.0763,50.7294
39.5,0.0024,0.0000,0.0519,0.9986,0.0309,0.1911,0.1166,-0.1749,-0.0076,-0.1297,50.7601
40.0,0.0214,0.0032,0.1045,0.9945,0.0337,0.1878,0.1277,-0.1804,-0.0076,-0.1373,50.7141
40.5,0.0417,0.0087,0.1575,0.9875,0.0356,0.1989,0.1341,-0.1822,-0.0076,-0.1373,50.7601
41.0,0.0617,0.0163,0.2116,0.9774,0.0309,0.2167,0.1349,-0.1696,-0.0229,-0.1221,50.7448
41.5,0.0764,0.0241,0.2665,0.9638,0.0397,0.2878,0.1467,-0.1718,-0.0229,-0.1831,50.7448
42.0,0.0894,0.0337,0.3168,0.9485,0.0456,0.2600,0.1697,-0.1827,-0.0229,-0.1755,50.7601
42.5,0.1057,0.0476,0.3746,0.9272,0.0408,0.2622,0.1695,-0.1680,-0.0153,-0.1755,50.7141
43.0,0.1179,0.0600,0.4208,0.9072,0.0393,0.2433,0.1734,-0.1586,-0.0153,-0.1602,50.7141
43.5,0.1284,0.0748,0.4705,0.8824,0.0380,0.2444,0.1754,-0.1481,-0.0153,-0.1526,50.7448
44.0,0.1368,0.0911,0.5188,0.8549,0.0380,0.2156,0.1798,-0.1416,-0.0076,-0.1602,50.7907
44.5,0.1468,0.1076,0.5630,0.8265,0.0415,0.2167,0.1941,-0.1424,-0.0076,-0.1602,50.7601
45.0,0.1544,0.1272,0.6047,0.7965,0.0426,0.2322,0.2002,-0.1379,0.0000,-0.1678,50.8213
45.5,0.1635,0.1507,0.6447,0.7644,0.0448,0.2322,0.2124,-0.1382,0.0000,-0.1602,50.7601
46.0,0.1705,0.1765,0.6843,0.7292,0.0436,0.2122,0.2144,-0.1302,0.0000,-0.1602,50.7294
46.5,0.1731,0.2002,0.7198,0.6941,0.0436,0.2100,0.2169,-0.1275,0.0000,-0.1602,50.7448
47.0,0.1702,0.2203,0.7529,0.6581,0.0432,0.2133,0.2214,-0.1230,0.0000,-0.1526,50.6988
47.5,0.1672,0.2423,0.7855,0.6189,0.0392,0.1844,0.2146,-0.1175,0.0000,-0.1297,50.7601
