time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.3671
0.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4436
1.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.4130
1.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.4283
2.0,,,,,-0.0010,0.0033,0.0000,-0.0000,0.0000,0.0000,49.4742
2.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4283
3.0,,,,,-0.0035,-0.0022,0.0000,-0.0000,0.0076,0.0000,49.3977
3.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4283
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4283
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.4742
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4436
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.4283
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4436
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.3977
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.4436
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.3977
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.4130
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.4589
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4742
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.4589
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,49.4589
10.5,0.0000,0.0000,0.0000,1.0000,-0.0014,-0.0011,0.0000,-0.0000,-0.0153,0.0000,49.4436
