time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
0.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0229,52.1837
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1224
1.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
2.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0153,52.1531
2.5,,,,,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1837
3.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.2143
3.5,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
4.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
4.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
5.0,,,,,0.0004,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1990
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0056,0.0000,-0.0000,0.0000,0.0000,52.1531
6.0,0.0000,0.0000,0.0000,1.0000,-0.0003,0.0011,0.0000,-0.0000,0.0000,0.0000,52.2296
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
7.0,0.0000,0.0000,0.0000,1.0000,-0.0008,-0.0011,0.0000,-0.0000,-0.0076,0.0000,52.1684
7.5,0.0000,0.0000,0.0000,1.0000,-0.0004,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1684
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1990
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0044,0.0000,-0.0000,0.0000,0.0000,52.1224
10.0,0.0000,0.0000,0.0000,1.0000,0.0011,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
10.5,0.0000,0.0000,0.0000,1.0000,0.0017,0.0033,0.0000,-0.0000,0.0000,0.0000,52.1837
11.0,0.0000,0.0000,0.0000,1.0000,-0.0017,-0.0011,0.0000,-0.0000,0.0000,0.0229,52.1531
11.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.1531
12.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
12.5,0.0000,0.0000,0.0000,1.0000,-0.0007,0.0033,0.0000,-0.0000,-0.0076,0.0000,52.1837
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
13.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
14.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
14.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1684
15.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.1531
15.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1684
16.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1684
16.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,52.1837
17.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1837
