time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.7957
0.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8569
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8110
1.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.7957
2.0,,,,,-0.0033,-0.0011,0.0000,-0.0000,0.0000,0.0229,49.7651
2.5,,,,,-0.0029,0.0022,0.0000,-0.0000,0.0000,0.0000,49.7957
3.0,,,,,0.0003,0.0033,0.0000,-0.0000,0.0000,0.0076,49.8110
3.5,,,,,-0.0013,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.8416
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8110
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.8263
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7957
5.5,0.0000,0.0000,0.0000,1.0000,0.0003,-0.0011,0.0000,-0.0000,0.0076,0.0000,49.8722
6.0,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8263
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.8569
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8263
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.8263
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.7957
