time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.2755
0.5,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2449
1.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.2602
1.5,,,,,-0.0026,0.0000,0.0000,-0.0000,0.0000,0.0000,52.2755
2.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.3214
2.5,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.2602
3.0,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.2143
3.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.2602
4.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.2755
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2602
5.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.2908
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2602
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.2755
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.2143
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.2143
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.2908
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,52.2602
