time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity_cmd,right_velocity_cmd,left_velocity_encoder,right_velocity_encoder,voltage
0.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.1990
0.5,,,,,0.0000,-0.0089,0.0000,-0.0000,0.0076,0.0000,52.2143
1.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,52.2143
1.5,,,,,0.0028,0.0033,0.0000,-0.0000,0.0076,-0.0076,52.1990
2.0,,,,,-0.0002,-0.0022,0.0000,-0.0000,0.0076,0.0076,52.2296
2.5,,,,,0.0027,-0.0022,0.0000,-0.0000,0.0153,-0.0076,52.2143
3.0,,,,,-0.0002,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2296
3.5,,,,,0.0021,-0.0044,0.0000,-0.0000,0.0000,0.0000,52.2143
4.0,,,,,-0.0004,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
4.5,0.0000,0.0000,0.0000,1.0000,0.0014,0.0011,0.0000,-0.0000,0.0000,0.0000,52.2602
5.0,0.0000,0.0000,0.0000,1.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000,0.0000,52.2296
5.5,0.0000,0.0000,0.0000,1.0000,0.0009,0.0067,0.0000,-0.0000,0.0076,0.0000,52.2143
6.0,0.0000,0.0000,0.0000,1.0000,0.0014,-0.0022,0.0000,-0.0000,0.0000,0.0000,52.2449
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0256,0.0000,-0.0000,0.0000,0.0000,52.2755
7.0,0.0000,0.0000,0.0000,1.0000,-0.0046,-0.0400,0.0000,-0.0000,0.0076,0.0381,52.1837
7.5,0.0000,0.0000,0.0000,1.0000,0.0033,0.0133,0.0000,-0.0000,0.0000,-0.0076,52.2755
8.0,0.0000,0.0000,0.0000,1.0000,-0.0019,-0.0133,0.0000,-0.0000,0.0000,0.0153,52.2143
8.5,0.0000,0.0000,0.0000,1.0000,0.0001,0.0289,0.0000,-0.0000,0.0000,-0.0458,52.2143
9.0,0.0000,0.0000,0.0000,1.0000,-0.0010,0.0067,0.0000,-0.0000,0.0000,0.0000,52.2143
9.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1837
10.0,0.0000,0.0000,0.0000,1.0000,0.0020,-0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,52.1531
11.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0056,0.0000,-0.0000,0.0000,0.0000,52.2449
11.5,0.0000,0.0000,0.0000,1.0000,0.0006,-0.0067,0.0000,-0.0000,0.0153,0.0000,52.1990
12.0,0.0000,0.0000,0.0000,1.0000,0.0042,-0.0011,0.0000,-0.0000,0.0153,0.0000,52.1990
12.5,0.0000,0.0000,0.0000,1.0000,0.0042,0.0011,0.0000,-0.0000,0.0153,0.0000,52.1990
13.0,0.0000,0.0000,0.0000,1.0000,0.0042,-0.0011,0.0000,-0.0000,0.0153,0.0000,52.1990
13.5,0.0000,0.0000,0.0000,1.0000,0.0042,0.0067,0.0000,-0.0000,0.0153,0.0000,52.1990
14.0,0.0000,0.0000,0.0000,1.0000,0.0042,0.0022,0.0000,-0.0000,0.0153,0.0000,52.1990
14.5,0.0000,0.0000,0.0000,1.0000,0.0042,-0.0089,0.0000,-0.0000,0.0153,0.0000,52.1990
15.0,0.0000,0.0000,0.0000,1.0000,0.0042,0.0022,0.0000,-0.0000,0.0153,0.0000,52.1990
15.5,0.0000,0.0000,0.0000,1.0000,0.0042,0.0044,0.0000,-0.0000,0.0153,0.0000,52.1990
16.0,0.0000,0.0000,0.0000,1.0000,0.0042,0.0011,0.0000,-0.0000,0.0153,0.0000,52.1990
16.5,0.0000,0.0000,0.0000,1.0000,0.0042,0.0000,0.0000,-0.0000,0.0153,0.0000,52.1990
17.0,0.0000,0.0000,0.0000,1.0000,0.0042,0.0056,0.0000,-0.0000,0.0153,0.0000,52.1990
17.5,0.0000,0.0000,0.0000,1.0000,0.0041,-0.0067,0.0000,-0.0000,0.0153,0.0000,52.1990
18.0,0.0000,0.0000,0.0000,1.0000,0.0041,-0.0067,0.0000,-0.0000,0.0153,0.0000,52.1990
18.5,0.0000,0.0000,0.0000,1.0000,0.0041,0.0000,0.0000,-0.0000,0.0153,0.0000,52.1990
19.0,0.0000,0.0000,0.0000,1.0000,0.0041,-0.0044,0.0000,-0.0000,0.0153,0.0000,52.1990
19.5,0.0000,0.0000,0.0000,1.0000,0.0041,0.0022,0.0000,-0.0000,0.0153,0.0000,52.1990
20.0,0.0000,0.0000,0.0000,1.0000,0.0041,0.0044,0.0000,-0.0000,0.0153,0.0000,52.1990
20.5,0.0000,0.0000,0.0000,1.0000,0.0041,0.0011,0.0000,-0.0000,0.0153,0.0000,52.1990
21.0,0.0000,0.0000,0.0000,1.0000,0.0041,0.0000,0.0000,-0.0000,0.0153,0.0000,52.1990
21.5,0.0000,0.0000,0.0000,1.0000,0.0041,0.0022,0.0000,-0.0000,0.0153,0.0000,52.1990
22.0,0.0000,0.0000,0.0000,1.0000,0.0041,-0.0056,0.0000,-0.0000,0.0153,0.0000,52.1990
