time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.7294
0.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
1.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.6988
1.5,,,,,0.0000,-0.0000,0.0000,-0.0000,-0.0229,0.0000,50.6835
2.0,,,,,0.0002,-0.0011,0.0000,-0.0000,0.0153,0.0000,50.6835
2.5,,,,,0.0009,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.6682
3.0,,,,,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.7141
3.5,,,,,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.6223
4.0,,,,,0.0013,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.6988
4.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.6835
5.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,50.6223
5.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,50.6835
6.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6682
6.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.6835
7.0,0.0000,0.0000,0.0000,1.0000,0.0021,0.0000,0.0000,-0.0000,0.0000,0.0000,50.6835
7.5,0.0000,0.0000,0.0000,1.0000,0.0001,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6223
8.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.6223
8.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6682
9.0,0.0000,0.0000,0.0000,1.0000,0.0014,-0.0011,0.0000,-0.0000,0.0000,0.0076,50.6835
9.5,0.0000,0.0000,0.0000,1.0000,0.0005,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.8213
10.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6988
10.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,50.6835
11.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.6835
11.5,0.0000,0.0000,0.0000,1.0000,-0.0004,0.0000,0.0000,-0.0000,0.0000,0.0076,50.6835
12.0,0.0000,0.0000,0.0000,1.0000,-0.0003,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.6529
12.5,0.0000,0.0000,0.0000,1.0000,0.0038,-0.0000,0.0000,-0.0000,0.0000,0.0000,50.6835
13.0,0.0000,0.0000,0.0000,1.0000,0.0049,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.6529
13.5,0.0000,0.0000,0.0000,1.0000,0.0013,0.0011,0.0000,-0.0000,0.0000,0.0000,50.6682
14.0,0.0000,0.0000,0.0000,1.0000,-0.0001,0.0033,0.0000,-0.0000,0.0000,0.0000,50.7141
14.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.6835
15.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,50.5917
15.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,50.6988
