time_s,amcl_x,amcl_y,amcl_qz,amcl_qw,filtered_vx,filtered_wz,left_velocity (rps),right_velocity (rps),left_rps,right_rps,voltage
0.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0229,49.8416
0.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0229,49.8569
1.0,,,,,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8569
1.5,,,,,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9028
2.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
2.5,,,,,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8569
3.0,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
3.5,,,,,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8722
4.0,,,,,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.8722
4.5,,,,,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8569
5.0,,,,,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.9181
5.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
6.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8416
6.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8722
7.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8416
7.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.8416
8.0,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8722
8.5,0.0000,0.0000,0.0000,1.0000,0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.8416
9.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.7957
9.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9028
10.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.9641
10.5,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
11.0,0.0000,0.0000,0.0000,1.0000,0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.8416
11.5,0.0000,0.0000,0.0000,1.0000,0.0010,0.0000,0.0000,-0.0000,0.0000,-0.0076,49.8569
12.0,0.0000,0.0000,0.0000,1.0000,0.0021,-0.0033,0.0000,-0.0000,0.0000,-0.0076,49.8722
12.5,0.0000,0.0000,0.0000,1.0000,0.0005,0.0044,0.0000,-0.0000,0.0000,0.0000,49.8569
13.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8722
13.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0022,0.0000,-0.0000,0.0000,0.0000,49.8416
14.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.8416
14.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0033,0.0000,-0.0000,0.0000,0.0000,49.8722
15.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8263
15.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0056,0.0000,-0.0000,0.0000,0.0000,49.8110
16.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0000,0.0000,-0.0000,0.0000,0.0000,49.8416
16.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.8875
17.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8722
17.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8722
18.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
18.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8569
19.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8569
19.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8416
20.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8875
20.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,49.8263
21.0,0.0000,0.0000,0.0000,1.0000,0.0018,-0.0011,0.0000,-0.0000,0.0000,-0.0076,49.8416
21.5,0.0000,0.0000,0.0000,1.0000,0.0012,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
22.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.8569
22.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8722
23.0,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0011,0.0000,-0.0000,0.0000,0.0000,49.8569
23.5,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0011,0.0000,-0.0000,0.0000,0.0000,49.8416
24.0,0.0000,0.0000,0.0000,1.0000,-0.0000,0.0022,0.0000,-0.0000,0.0000,0.0000,49.8722
24.5,0.0000,0.0000,0.0000,1.0000,-0.0000,-0.0033,0.0000,-0.0000,0.0000,0.0000,49.8416
25.0,0.0000,0.0000,0.0000,1.0000,-0.0054,-0.0022,0.0000,-0.0000,0.0000,0.0229,49.8722
25.5,0.0000,0.0000,0.0000,1.0000,-0.0064,0.0033,0.0000,-0.0000,0.0000,0.0229,49.8416
26.0,0.0000,0.0000,0.0000,1.0000,-0.0058,0.0033,0.0000,-0.0000,0.0000,-0.0076,49.8569
26.5,0.0000,0.0000,0.0000,1.0000,0.0021,0.0000,0.0000,-0.0000,0.0000,-0.0076,49.8416
